instance_id,n,scenario,time_scratch_sec,time_warm_sec,iter_scratch,iter_warm,speedup,status_scratch,status_warm
95,41,value,0.0009673999993538018,6.50000038149301e-06,40,0,148.8307603962934,optimal,optimal
95,41,volume,0.0005942999996477738,0.0004845000003115274,29,19,1.2266253854812104,optimal,optimal
96,35,capacity,0.0008414000003540423,4.3000000005122274e-05,37,2,19.567441866367734,optimal,optimal
96,35,value,0.0007428999997500796,4.399998942972161e-06,32,0,168.8409495953781,optimal,optimal
96,35,volume,0.00044039999920642003,0.0004225000011501834,22,14,1.0423668591893658,optimal,optimal
97,50,capacity,0.0006403999996109633,2.970000059576705e-05,13,1,21.562289116662015,optimal,optimal
97,50,value,0.0006214999993972015,4.900000931229442e-06,13,0,126.83671046594333,optimal,optimal
97,50,volume,0.0003727000002982095,4.3599999116850086e-05,12,0,8.548165317603692,optimal,optimal
98,69,capacity,0.001402300000336254,5.899999996472616e-05,29,2,23.767796630078568,optimal,optimal
98,69,value,0.0012614999996003462,6.50000038149301e-06,26,0,194.0769116248248,optimal,optimal
98,69,volume,0.0008625999998912448,7.020000157353934e-05,26,0,12.287749010769065,optimal,optimal
99,35,capacity,0.0005282000001898268,7.700000423938036e-06,17,0,68.59739884529614,optimal,optimal
99,35,value,0.0005248000015853904,7.200000254670158e-06,17,0,72.88888653093974,optimal,optimal
99,35,volume,0.000378400000045076,4.710000030172523e-05,17,0,8.03397022549946,optimal,optimal
100,31,capacity,0.0003930000002583256,6.70000008540228e-06,11,0,58.65671570879229,optimal,optimal
100,31,value,0.00037230000089039095,4.499999704421498e-06,10,0,82.73333896546386,optimal,optimal
100,31,volume,0.00023709999913990032,5.330000021785963e-05,10,0,4.448405218963835,optimal,optimal
101,47,capacity,0.0006710999987262767,2.789999962260481e-05,17,1,24.05376372057532,optimal,optimal
101,47,value,0.0006339999999909196,4.600000465870835e-06,15,0,137.82607299603737,optimal,optimal
101,47,volume,0.0004119000004720874,4.9899999794433825e-05,15,0,8.25450906150171,optimal,optimal
102,39,capacity,0.000558600000658771,6.70000008540228e-06,17,0,83.3731333639575,optimal,optimal
102,39,value,0.0004934000007779105,4.079999962414149e-05,14,2,12.093137385373016,optimal,optimal
102,39,volume,0.00038529999983438756,4.2800000301213004e-05,17,0,9.002336381373055,optimal,optimal
103,45,capacity,0.0007509000006393762,3.149999974993989e-05,19,1,23.83809544762962,optimal,optimal
103,45,value,0.0007020000011834782,5.20000139658805e-06,18,0,134.99996397002727,optimal,optimal
103,45,volume,0.0004471000011108117,5.1399998483248055e-05,18,0,8.698443858058237,optimal,optimal
104,52,capacity,0.000641399999949499,2.8899999961140566e-05,12,1,22.193771654392265,optimal,optimal
104,52,value,0.0006296999999904074,2.680000034160912e-05,12,1,23.49626835686074,optimal,optimal
104,52,volume,0.00038500000118801836,5.100000089441892e-05,11,0,7.549019498745736,optimal,optimal
105,34,capacity,0.000420000000303844,2.7099998987978324e-05,12,1,15.498155571524478,optimal,optimal
105,34,value,0.0003532999999151798,3.860000106215011e-05,8,2,9.152849486877711,optimal,optimal
105,34,volume,0.0002483000007487135,3.980000110459514e-05,10,0,6.2386933130020905,optimal,optimal
106,42,capacity,0.0005814000014652265,2.5999999706982635e-05,17,1,22.361538769905604,optimal,optimal
106,42,value,0.000608000000283937,6.000000030326191e-05,16,3,10.13333328684805,optimal,optimal
106,42,volume,0.0003907999998773448,5.3699999625678174e-05,15,0,7.277467459989939,optimal,optimal
107,61,capacity,0.0008888000011211261,3.239999932702631e-05,17,1,27.432099369821213,optimal,optimal
107,61,value,0.0007635999991180142,7.060000098135788e-05,11,3,10.815863859826926,optimal,optimal
107,61,volume,0.0005026999988331227,7.299999924725853e-05,14,0,6.886301424886676,optimal,optimal
108,49,capacity,0.0007162000001699198,6.800000846851617e-06,19,0,105.3235163200779,optimal,optimal
108,49,value,0.0006940000002941815,5.300000339047983e-06,18,0,130.9433879053,optimal,optimal
108,49,volume,0.00048239999887300655,5.160000000614673e-05,18,0,9.348837186347708,optimal,optimal
109,51,capacity,0.0008462000005238224,2.9000000722589903e-05,21,1,29.179309635832684,optimal,optimal
109,51,value,0.000707499999407446,4.999999873689376e-06,17,0,141.50000345607995,optimal,optimal
109,51,volume,0.0004537999993772246,4.850000004807953e-05,17,0,9.356701008811521,optimal,optimal
110,45,capacity,0.000611600000411272,7.0000005507608876e-06,14,0,87.37142175578718,optimal,optimal
110,45,value,0.0005827999993925914,4.800000169780105e-06,14,0,121.41666224551203,optimal,optimal
110,45,volume,0.00035770000067714136,4.9899999794433825e-05,14,0,7.168336716447072,optimal,optimal
111,70,capacity,0.0010909000011452008,4.090000038559083e-05,18,1,26.672371414684083,optimal,optimal
111,70,value,0.0011467000003904104,5.399999281507917e-06,17,0,212.35188017843615,optimal,optimal
111,70,volume,0.0005684999996447004,5.339999916031957e-05,17,0,10.64606757647931,optimal,optimal
112,42,capacity,0.0006536000000778586,7.0000005507608876e-06,13,0,93.37142123607596,optimal,optimal
112,42,value,0.0005085000011604279,6.999998731771484e-06,11,0,72.64287046974111,optimal,optimal
112,42,volume,0.00029629999880853575,4.400000034365803e-05,11,0,6.734090829416167,optimal,optimal
113,52,capacity,0.0008068000006460352,2.829999903042335e-05,21,1,28.508834921821055,optimal,optimal
113,52,value,0.0008058999992499594,7.79999936639797e-06,21,0,103.32052111718608,optimal,optimal
113,52,volume,0.000511799999003415,5.2000001232954673e-05,20,0,9.842307439774924,optimal,optimal
114,56,capacity,0.0008708999994269107,2.8700000257231295e-05,21,1,30.3449474432488,optimal,optimal
114,56,value,0.000847700001031626,5.29999852005858e-06,20,0,159.94344108274515,optimal,optimal
114,56,volume,0.0005483000004460337,5.520000013348181e-05,20,0,9.932970998553673,optimal,optimal
115,43,capacity,0.0008491999997204402,6.56000011076685e-05,31,3,12.945121728377083,optimal,optimal
115,43,value,0.0008500999992975267,5.399999281507917e-06,31,0,157.42594674200427,optimal,optimal
115,43,volume,0.0007179000003816327,0.00028030000066792127,32,11,2.561184440495766,optimal,optimal
116,80,capacity,0.002521599999454338,0.0001477999994676793,63,5,17.060893156537244,optimal,optimal
116,80,value,0.0024610000000393484,6.400001439033076e-06,55,0,384.53116354473207,optimal,optimal
116,80,volume,0.002229300000180956,0.00014929999997548293,55,1,14.931681182498574,optimal,optimal
117,46,capacity,0.0011162999999214662,7.089999962772708e-05,41,3,15.744710941929418,optimal,optimal
117,46,value,0.0010486999999557156,7.599999662488699e-06,35,0,137.98684822734688,optimal,optimal
117,46,volume,0.0006656999994447688,0.0004039999985252507,28,15,1.6477722818683658,optimal,optimal
118,62,capacity,0.0016529000004084082,0.0001157000006060116,50,5,14.286084630517504,optimal,optimal
118,62,value,0.0015622999999322928,2.680000034160912e-05,45,1,58.294775373815895,optimal,optimal
118,62,volume,0.0010242000007565366,0.0002994999995280523,41,9,3.4196995070799865,optimal,optimal
119,55,capacity,0.0016142999993462581,9.639999916544184e-05,56,4,16.74585076059797,optimal,optimal
119,55,value,0.001425599999492988,7.3999999585794285e-06,50,0,192.64864965846016,optimal,optimal
119,55,volume,0.0010598000008030795,0.0005543999996007187,45,22,1.9116161644414718,optimal,optimal
120,38,capacity,0.00090240000099584,3.090000063821208e-05,39,1,29.203882924193177,optimal,optimal
120,38,value,0.0009874999996100087,6.8999997893115506e-06,37,0,143.11594634244716,optimal,optimal
120,38,volume,0.0006820999988121912,0.00033689999872876797,34,15,2.024636394734265,optimal,optimal
121,46,capacity,0.0010065999995276798,7.170000026235357e-05,36,3,14.03905154594818,optimal,optimal
121,46,value,0.0010053999994852347,6.8999997893115506e-06,34,0,145.71014930212755,optimal,optimal
121,46,volume,0.0007000000005064066,0.0003620000006776536,32,15,1.9337016552376431,optimal,optimal
122,56,capacity,0.0017244000009668525,7.280000136233866e-05,54,3,23.686812756832303,optimal,optimal
122,56,value,0.001476100000218139,7.200000254670158e-06,52,0,205.01388166766964,optimal,optimal
122,56,volume,0.0011516999984451104,0.0004028000003017951,48,15,2.8592353465298093,optimal,optimal
123,44,capacity,0.0009748000011313707,4.73000000056345e-05,37,2,20.60887951406448,optimal,optimal
123,44,value,0.0008868000004440546,8.299999535665847e-06,32,0,106.843379524709,optimal,optimal
123,44,volume,0.0006856999989395263,0.00023680000049353112,32,9,2.895692557054104,optimal,optimal
124,46,capacity,0.0010321999998268439,8.150000030582305e-05,39,4,12.66503062519737,optimal,optimal
124,46,value,0.0011336999996274244,5.899999996472616e-05,36,3,19.21525424246136,optimal,optimal
124,46,volume,0.0006587999996554572,0.00040520000038668513,30,18,1.6258637685754191,optimal,optimal
125,54,capacity,0.0009640000007493654,8.009999874047935e-05,29,2,12.0349565032165,optimal,optimal
125,54,value,0.0009896999999909895,4.710000030172523e-05,28,2,21.0127387187031,optimal,optimal
125,54,volume,0.0006963000014366116,6.810000013501849e-05,28,0,10.224669604347904,optimal,optimal
126,40,capacity,0.0008907999999792082,6.740000026184134e-05,32,3,13.216617159028953,optimal,optimal
126,40,value,0.0008082000003923895,7.099999493220821e-06,28,0,113.83099409571369,optimal,optimal
126,40,volume,0.0007096000008459669,0.0003978000004281057,33,17,1.7838109604884544,optimal,optimal
127,35,capacity,0.0006967000008444302,6.660000144620426e-05,26,3,10.460960746482645,optimal,optimal
127,35,value,0.000716900000043097,4.059999992023222e-05,27,2,17.65763550373417,optimal,optimal
127,35,volume,0.0005115999992995057,0.00019780000002356246,24,7,2.5864509567166967,optimal,optimal
128,42,capacity,0.0008949000002758112,4.9199999921256676e-05,31,2,18.189024424960884,optimal,optimal
128,42,value,0.0009393000000272878,7.1999984356807545e-06,29,0,130.45836168136302,optimal,optimal
128,42,volume,0.0005825000007462222,0.0003452000000834232,25,14,1.6874275799694425,optimal,optimal
129,50,capacity,0.0010419000009278534,7.240000013553072e-05,32,3,14.390883963776886,optimal,optimal
129,50,value,0.000990099999398808,4.800000169780105e-06,30,0,206.27082591210947,optimal,optimal
129,50,volume,0.0007444000002578832,0.0003532999999151798,32,13,2.1069912268230926,optimal,optimal
130,42,capacity,0.0008846999990055338,6.769999890821055e-05,32,3,13.067947020280362,optimal,optimal
130,42,value,0.0008140999998431653,6.400001439033076e-06,27,0,127.20309637401597,optimal,optimal
130,42,volume,0.0006016000006638933,0.00025490000007266644,28,10,2.360141233787329,optimal,optimal
131,53,capacity,0.0013115000001562294,8.929999967222102e-05,42,3,14.686450223629777,optimal,optimal
131,53,value,0.0011866000004374655,5.399999281507917e-06,40,0,219.74077005916095,optimal,optimal
131,53,volume,0.0007948000002215849,0.0004490000010264339,34,17,1.770155898451307,optimal,optimal
132,71,capacity,0.0020135000013397075,0.00016039999900385737,62,6,12.552992605014206,optimal,optimal
132,71,value,0.0020997999999963213,5.699999746866524e-06,58,0,368.385981271429,optimal,optimal
132,71,volume,0.0012526999998954125,0.0011813999990408774,48,46,1.0603521253702557,optimal,optimal
133,43,capacity,0.0008662000000185799,6.499999835796189e-05,32,3,13.326154183086661,optimal,optimal
133,43,value,0.0008106000004772795,5.100000635138713e-06,29,0,158.94115677011723,optimal,optimal
133,43,volume,0.0006726999999955297,0.00040720000106375664,26,13,1.652013748129148,optimal,optimal
134,72,capacity,0.002483300000676536,0.00013349999971978832,68,5,18.60149817145238,optimal,optimal
134,72,value,0.002347800000279676,1.8300001102034003e-05,67,0,128.2950742565105,optimal,optimal
134,72,volume,0.0016335999989678385,0.001042300000335672,54,33,1.567303078232504,optimal,optimal
135,36,capacity,0.0009059999993041856,3.0399998649954796e-05,36,1,29.80263287957524,optimal,optimal
135,36,value,0.0008943999982875539,6.70000008540228e-06,36,0,133.49253535626673,optimal,optimal
135,36,volume,0.0004447999999683816,0.000571700000364217,20,18,0.7780304349921457,optimal,optimal
136,37,capacity,0.0009399999999004649,2.9499999072868377e-05,37,1,31.864407777727628,optimal,optimal
136,37,value,0.0008870000001479639,6.7999990278622136e-06,37,0,130.4411951404086,optimal,optimal
136,37,volume,0.0006511999999929685,0.0005123999999341322,31,20,1.2708821234907859,optimal,optimal
137,51,capacity,0.0014539000003424007,0.00011679999988700729,49,5,12.447773987576271,optimal,optimal
137,51,value,0.0013226999999460531,2.0200001017656177e-05,44,0,65.4801947183034,optimal,optimal
137,51,volume,0.0008529000006092247,0.0005354999993869569,35,21,1.5927170897957588,optimal,optimal
138,18,capacity,0.0003933000007236842,4.260000059730373e-05,18,1,9.232394253735697,optimal,optimal
138,18,value,0.0004360000002634479,6.7999990278622136e-06,18,0,64.11765626391828,optimal,optimal
138,18,volume,0.0003293000008852687,0.00022900000112713315,15,9,1.4379912631635854,optimal,optimal
139,47,capacity,0.0012659000003623078,4.749999970954377e-05,47,2,26.650526486381455,optimal,optimal
139,47,value,0.0017198999994434416,1.1699999959091656e-05,46,0,147.00000046640753,optimal,optimal
139,47,volume,0.001144699999713339,0.001109099999666796,32,23,1.032098097608185,optimal,optimal
140,57,capacity,0.002802700000756886,0.00015309999980672728,56,4,18.306335756335734,optimal,optimal
140,57,value,0.00266629999896395,1.4000001101521775e-05,56,0,190.4499849413675,optimal,optimal
140,57,volume,0.0014878999991196906,0.0007194999998318963,37,26,2.0679638630539583,optimal,optimal
141,42,capacity,0.0011909999993804377,0.0001264000002265675,44,6,9.42246833263934,optimal,optimal
141,42,value,0.0011541999992914498,4.369999987829942e-05,44,1,26.41189937084195,optimal,optimal
141,42,volume,0.0006549999998242129,0.0006482000007963507,28,28,1.0104905878116446,optimal,optimal
142,17,capacity,0.00042519999988144264,2.8599999495781958e-05,19,1,14.867133125095084,optimal,optimal
142,17,value,0.0003651999995781807,2.1800000467919745e-05,16,1,16.75229319905743,optimal,optimal
142,17,volume,0.0001922999999806052,0.0002631999996083323,9,10,0.7306231013175026,optimal,optimal
143,55,capacity,0.0015994999994290993,0.0001415999995515449,55,6,11.295903986545234,optimal,optimal
143,55,value,0.0018282999990333337,9.900000804918818e-06,56,0,184.67675256399397,optimal,optimal
143,55,volume,0.0009533000011288095,0.0008576000000175554,36,33,1.1115904863681145,optimal,optimal
144,44,capacity,0.001284500000110711,0.00011059999997087289,45,5,11.613924054692506,optimal,optimal
144,44,value,0.001207799999974668,7.3999999585794285e-06,38,0,163.21621712637528,optimal,optimal
144,44,volume,0.0006712000013067154,0.00041899999996530823,27,16,1.60190931112718,optimal,optimal
145,51,capacity,0.0014821000004303642,8.619999971415382e-05,51,3,17.19373556084835,optimal,optimal
145,51,value,0.0014823000001342734,9.100000170292333e-06,50,0,162.89010685663047,optimal,optimal
145,51,volume,0.000869399998919107,0.0006017999985488132,37,23,1.4446660036816008,optimal,optimal
146,52,capacity,0.0013383000004978385,7.729999924777076e-05,42,3,17.31306615163303,optimal,optimal
146,52,value,0.001204199999847333,7.900000127847306e-06,37,0,152.43037726069872,optimal,optimal
146,52,volume,0.0012171999987913296,0.0005669000001944369,36,22,2.1471158905871426,optimal,optimal
147,30,capacity,0.0007518000002164626,7.919999916339293e-05,30,4,9.49242434542793,optimal,optimal
147,30,value,0.0006533000014314894,7.1000013122102246e-06,28,0,92.01406770277309,optimal,optimal
147,30,volume,0.0004631000010704156,0.00037850000080652535,18,17,1.2235138707625381,optimal,optimal
148,52,capacity,0.0014625000003434252,3.0100000003585592e-05,52,1,48.58803987273117,optimal,optimal
148,52,value,0.00171059999956924,7.79999936639797e-06,52,0,219.30771006705774,optimal,optimal
148,52,volume,0.0009014000006573042,0.0006450000000768341,39,26,1.3975193806975612,optimal,optimal
149,55,capacity,0.0015628999990440207,5.2800000048591755e-05,55,2,29.600378742531937,optimal,optimal
149,55,value,0.0015395999998872867,7.2999991971300915e-06,54,0,210.90413276929706,optimal,optimal
149,55,volume,0.0008744999995542457,0.0006667999987257645,35,27,1.3114877042972255,optimal,optimal
150,282,capacity,0.04258289999961562,0.00195749999875261,73,5,21.753716488761683,optimal,optimal
150,282,value,0.03953180000098655,1.650000012887176e-05,67,0,2395.866648013757,optimal,optimal
150,282,volume,0.030865800001265598,0.0007165999995777383,67,0,43.07256491690411,optimal,optimal
151,265,capacity,0.034183499999926426,0.0011776999999710824,66,3,29.02564320350325,optimal,optimal
151,265,value,0.032374100001106854,0.001912100000481587,61,5,16.931175144057853,optimal,optimal
151,265,volume,0.027297700000417535,0.0006073999993532198,62,0,44.94188348614596,optimal,optimal
152,264,capacity,0.04198040000119363,0.0018849000007321592,79,4,22.271950758600994,optimal,optimal
152,264,value,0.03770070000064152,1.5499999790336005e-05,73,0,2432.303258748899,optimal,optimal
152,264,volume,0.029547199999797158,0.0006880000000819564,73,0,42.946511622496246,optimal,optimal
153,112,capacity,0.002927800000179559,8.469999920635018e-05,38,2,34.56670634726587,optimal,optimal
153,112,value,0.003262299998823437,7.200000254670158e-06,36,0,453.09720603237497,optimal,optimal
153,112,volume,0.0016080000004876638,0.00010719999954744708,35,0,15.000000067872739,optimal,optimal
154,279,capacity,0.053595499999573804,0.002207200001066667,101,6,24.282122133777122,optimal,optimal
154,279,value,0.04843740000069374,1.6599999071331695e-05,89,0,2917.915825931909,optimal,optimal
154,279,volume,0.042714900000646594,0.0007681999995838851,89,0,55.60387922908643,optimal,optimal
155,132,capacity,0.004256599999280297,0.00013130000115779694,46,3,32.4188877513009,optimal,optimal
155,132,value,0.004294700000173179,8.200000593205914e-06,39,0,523.7438645713685,optimal,optimal
155,132,volume,0.0023562999995192513,0.00021879999985685572,39,0,10.769195617279708,optimal,optimal
156,78,capacity,0.0015173000010690885,6.500000017695129e-05,28,2,23.343076875976937,optimal,optimal
156,78,value,0.0016243000009126263,8.600000001024455e-06,24,0,188.8720931068762,optimal,optimal
156,78,volume,0.0008210999985749368,7.299999924725853e-05,24,0,11.24794530194153,optimal,optimal
157,161,capacity,0.005576000001383363,0.00019239999892306514,46,3,28.98128915069815,optimal,optimal
157,161,value,0.005218099999183323,0.0001677999989624368,37,3,31.097139639145237,optimal,optimal
157,161,volume,0.002763799999229377,0.000247500000114087,39,0,11.166868678607607,optimal,optimal
158,258,capacity,0.03462790000048699,0.001292299999477109,73,4,26.795558318113553,optimal,optimal
158,258,value,0.03096179999920423,0.0012848999995185295,64,4,24.09666122718193,optimal,optimal
158,258,volume,0.025646099998994032,0.0005492000000231201,66,0,46.69719591754259,optimal,optimal
159,113,capacity,0.0026699999998527346,0.00010260000090056565,31,2,26.02339158301133,optimal,optimal
159,113,value,0.002855999999155756,7.6000014814781025e-06,30,0,375.7894003199985,optimal,optimal
159,113,volume,0.001457000000300468,0.00015279999934136868,30,0,9.535340357203808,optimal,optimal
160,385,capacity,0.10806539999975939,0.005991100000755978,122,8,18.03765585387046,optimal,optimal
160,385,value,0.09831049999957031,2.4700000722077675e-05,110,0,3980.1820698611214,optimal,optimal
160,385,volume,0.07958180000059656,0.0011222000011912314,108,0,70.91587944762016,optimal,optimal
161,282,capacity,0.04548160000013013,0.0021682000005966984,90,6,20.97666266378258,optimal,optimal
161,282,value,0.04022690000056173,1.4600000213249587e-05,81,0,2755.26708308234,optimal,optimal
161,282,volume,0.033032299999831594,0.0006608000003325287,81,0,49.98834743221706,optimal,optimal
162,218,capacity,0.03334109999923385,0.0016252999994321726,83,5,20.513812841249095,optimal,optimal
162,218,value,0.012511799999629147,1.06999996205559e-05,75,0,1169.3271442358348,optimal,optimal
162,218,volume,0.008498799999870243,0.0004464999983611051,75,0,19.0342665869326,optimal,optimal
163,293,capacity,0.05415820000052918,0.0024521999985154252,100,6,22.085555841006784,optimal,optimal
163,293,value,0.04535639999994601,1.559999873279594e-05,89,0,2907.4617746341905,optimal,optimal
163,293,volume,0.03852120000010473,0.0007058000010147225,89,0,54.578067362883445,optimal,optimal
164,240,capacity,0.09065000000009604,0.006320399999822257,213,16,14.342446681008372,optimal,optimal
164,240,value,0.08764829999927315,1.5400000847876072e-05,199,0,5691.447738547455,optimal,optimal
164,240,volume,0.03371830000105547,0.021486699999513803,178,91,1.5692637772118772,optimal,optimal
165,436,capacity,0.3436669000002439,0.026403199999549543,370,29,13.016107896243907,optimal,optimal
165,436,value,0.3246691999993345,1.9499999325489625e-05,337,0,16649.703139986257,optimal,optimal
165,436,volume,0.27268690000164497,0.09653460000117775,312,112,2.82475816959223,optimal,optimal
166,249,capacity,0.058393100000103004,0.0028229999988980126,181,16,20.684767985440086,optimal,optimal
166,249,value,0.04127349999907892,2.719999974942766e-05,169,0,1517.4081021801258,optimal,optimal
166,249,volume,0.022795599999881233,0.003646400000434369,161,23,6.251535760521545,optimal,optimal
167,212,capacity,0.02370609999888984,0.0012432000003173016,199,15,19.068613250353394,optimal,optimal
167,212,value,0.020982300000468967,0.0002569999996921979,191,3,81.64319076108526,optimal,optimal
167,212,volume,0.014953500000046915,0.008015200000954792,169,94,1.8656427785040441,optimal,optimal
168,479,capacity,0.49753550000059477,0.029168200000640354,455,27,17.05746326443428,optimal,optimal
168,479,value,0.464059099998849,0.0010519000006752321,425,1,441.1627528291299,optimal,optimal
168,479,volume,0.4705357999991975,0.083960300000399,414,74,5.604265349182428,optimal,optimal
169,157,capacity,0.010441399999763235,0.0005072999992989935,138,10,20.582298470710743,optimal,optimal
169,157,value,0.009105499999350286,1.0399999155197293e-05,125,0,875.528917211489,optimal,optimal
169,157,volume,0.006731299999955809,0.001224900001034257,125,21,5.49538737388535,optimal,optimal
170,241,capacity,0.04145229999994626,0.002323800001249765,239,18,17.83815301560064,optimal,optimal
170,241,value,0.03871699999945122,1.4400000509340316e-05,235,0,2688.680460416518,optimal,optimal
170,241,volume,0.02087769999889133,0.019393399999898975,174,156,1.076536347365603,optimal,optimal
171,242,capacity,0.03494670000145561,0.0026533999989624135,208,17,13.170535921881804,optimal,optimal
171,242,value,0.03422640000098909,0.00037060000067867804,202,1,92.35402034082688,optimal,optimal
171,242,volume,0.02371119999952498,0.011758100001316052,179,85,2.016584311825129,optimal,optimal
172,367,capacity,0.21546489999855112,0.013619500001368579,314,21,15.820323798737087,optimal,optimal
172,367,value,0.20577810000031604,1.759999940986745e-05,295,0,11691.937892051657,optimal,optimal
172,367,volume,0.20333949999985634,0.024099599999317434,308,36,8.437463692576452,optimal,optimal
173,273,capacity,0.07823450000068988,0.006240799999432056,188,18,12.535972953436996,optimal,optimal
173,273,value,0.07317429999966407,0.00046020000081625767,174,1,159.00543213792844,optimal,optimal
173,273,volume,0.07086090000120748,0.007193399998868699,165,17,9.85082158817134,optimal,optimal
174,268,capacity,0.08128410000063013,0.004581799999868963,218,13,17.74064778099324,optimal,optimal
174,268,value,0.08201899999949092,1.6399999367422424e-05,202,0,5001.158729458036,optimal,optimal
174,268,volume,0.0726511999982904,0.012355900000329711,201,33,5.87987924767534,optimal,optimal
175,142,capacity,0.006947999998374144,0.00034530000084487256,110,8,20.12163330835195,optimal,optimal
175,142,value,0.006810399998357752,0.00013109999963489827,104,3,51.948131329703315,optimal,optimal
175,142,volume,0.004863599999225698,0.0018619000002217945,106,41,2.612170362880033,optimal,optimal
176,200,capacity,0.016799600000013015,0.0009790000003704336,159,13,17.159959135501932,optimal,optimal
176,200,value,0.016229499999099062,1.489999885961879e-05,150,0,1089.228271223793,optimal,optimal
176,200,volume,0.012315600000874838,0.0055934000010893214,144,70,2.2018092749448206,optimal,optimal
177,216,capacity,0.0203815000004397,0.0012301999995543156,168,14,16.567631285826398,optimal,optimal
177,216,value,0.018295200001375633,1.0399999155197293e-05,152,0,1759.1539891840082,optimal,optimal
177,216,volume,0.013870000000679283,0.008122799999910058,148,85,1.7075392722746914,optimal,optimal
178,268,capacity,0.08098979999886069,0.005915000001550652,200,17,13.692273876184064,optimal,optimal
178,268,value,0.07684599999993225,1.449999945180025e-05,189,0,5299.724338292401,optimal,optimal
178,268,volume,0.07042969999929483,0.028229300000020885,192,78,2.4949148579398965,optimal,optimal
179,270,capacity,0.09078459999909683,0.00806909999846539,230,20,11.250895393087527,optimal,optimal
179,270,value,0.08845799999835435,1.4799999917158857e-05,219,0,5976.891925235602,optimal,optimal
179,270,volume,0.06644259999848146,0.04270460000043386,186,120,1.5558651760654925,optimal,optimal
180,176,capacity,0.012230199999976321,0.0007649999988643685,146,13,15.98718956618546,optimal,optimal
180,176,value,0.011597900000197114,9.20000093174167e-06,136,0,1260.6411766962174,optimal,optimal
180,176,volume,0.008462800000415882,0.004849599999943166,120,72,1.745051138344412,optimal,optimal
181,401,capacity,0.31218689999877824,0.0029740999998466577,401,4,104.96852829927519,optimal,optimal
181,401,value,0.32254199999988487,1.9999999494757503e-05,399,0,16127.100407399066,optimal,optimal
181,401,volume,0.2308396000007633,0.14880780000021332,277,191,1.5512600817996933,optimal,optimal
182,152,capacity,0.009848600000623264,0.0006034000016370555,147,13,16.321842847039278,optimal,optimal
182,152,value,0.009142900000369991,9.40000063565094e-06,142,0,972.6488704366832,optimal,optimal
182,152,volume,0.005281199999444652,0.003579899999749614,105,70,1.4752367384044334,optimal,optimal
183,228,capacity,0.027779600000940263,0.002193000000261236,204,21,12.667396259749696,optimal,optimal
183,228,value,0.025332900000648806,1.720000000204891e-05,195,0,1472.8430231180862,optimal,optimal
183,228,volume,0.015543599998636637,0.007712399999945774,146,76,2.015403765202262,optimal,optimal
184,242,capacity,0.03481579999970563,0.002994300000864314,242,24,11.62735864464347,optimal,optimal
184,242,value,0.031795599999895785,1.650000012887176e-05,225,0,1927.0060455490377,optimal,optimal
184,242,volume,0.01999240000077407,0.012550900000860565,167,102,1.5929056879907633,optimal,optimal
185,153,capacity,0.009912099998473423,0.0010525000016059494,153,19,9.417672193205814,optimal,optimal
185,153,value,0.010253200000079232,1.1500000255182385e-05,146,0,891.582588918527,optimal,optimal
185,153,volume,0.005478499999298947,0.003789300000789808,98,66,1.4457815422788,optimal,optimal
186,222,capacity,0.026476999999431428,0.002484500000718981,220,27,10.656872606870332,optimal,optimal
186,222,value,0.02427200000056473,1.2599999536178075e-05,208,0,1926.3492773053779,optimal,optimal
186,222,volume,0.014080700000704383,0.01056339999922784,138,113,1.332970445285954,optimal,optimal
187,270,capacity,0.10491499999989173,0.006350799998472212,270,18,16.519965992493976,optimal,optimal
187,270,value,0.11252740000054473,1.4200000805431046e-05,281,0,7924.464339291207,optimal,optimal
187,270,volume,0.06951130000015837,0.050091700000848505,193,123,1.387680993038386,optimal,optimal
188,324,capacity,0.16926349999994272,0.00048319999950763304,324,1,350.29697883364526,optimal,optimal
188,324,value,0.17428379999910248,1.8599999748403206e-05,324,0,9370.096900891873,optimal,optimal
188,324,volume,0.11304109999946377,0.08446570000160136,222,160,1.338307739086051,optimal,optimal
189,223,capacity,0.0325343000004068,0.00014740000005986076,223,1,220.72116680593123,optimal,optimal
189,223,value,0.026957099998980993,1.1000000085914508e-05,223,0,2450.6454353122726,optimal,optimal
189,223,volume,0.016388899999583373,0.010854800000743126,161,108,1.5098297525943711,optimal,optimal
190,197,capacity,0.018158999999286607,0.001750999999785563,193,24,10.370645346379472,optimal,optimal
190,197,value,0.018815100000210805,1.0900001143454574e-05,190,0,1726.1557822412917,optimal,optimal
190,197,volume,0.010300500000084867,0.00713730000097712,126,91,1.443192803815826,optimal,optimal
191,166,capacity,0.01254019999942102,0.0011367999995854916,166,21,11.031140045736734,optimal,optimal
191,166,value,0.012977500000488362,9.500001397100277e-06,171,0,1366.0524307343298,optimal,optimal
191,166,volume,0.006984100000408944,0.005319500000041444,118,71,1.3129241470729451,optimal,optimal
192,233,capacity,0.033044199999494595,0.0013125000004947651,233,10,25.17653332345762,optimal,optimal
192,233,value,0.03028710000035062,1.7899999875226058e-05,229,0,1692.0167715905152,optimal,optimal
192,233,volume,0.01891320000140695,0.012883000001238543,170,115,1.4680742062864764,optimal,optimal
193,284,capacity,0.1237913999993907,0.015712899999925867,284,36,7.878329270852277,optimal,optimal
193,284,value,0.132129999999961,1.7500000467407517e-05,262,0,7550.285512622902,optimal,optimal
